DDInter1647	DDInter1459	2
DDInter1886	DDInter1459	2
DDInter1299	DDInter1826	2
DDInter1299	DDInter1828	2
DDInter46	DDInter1615	2
DDInter1855	DDInter46	2
DDInter1621	DDInter883	2
DDInter883	DDInter1646	2
DDInter1647	DDInter883	1
DDInter883	DDInter1660	2
DDInter883	DDInter1665	2
DDInter883	DDInter1679	2
DDInter1783	DDInter883	1
DDInter1826	DDInter883	2
DDInter883	DDInter1828	2
DDInter1855	DDInter883	2
DDInter1881	DDInter883	2
DDInter1886	DDInter883	1
DDInter1647	DDInter362	2
DDInter1704	DDInter1180	2
DDInter1971	DDInter1180	3
DDInter1717	DDInter48	2
DDInter49	DDInter1665	3
DDInter1782	DDInter51	2
DDInter1898	DDInter51	1
DDInter1605	DDInter51	2
DDInter1606	DDInter51	2
DDInter1607	DDInter51	2
DDInter1635	DDInter51	2
DDInter1640	DDInter51	2
DDInter1665	DDInter51	2
DDInter1678	DDInter51	2
DDInter1705	DDInter51	2
DDInter1717	DDInter51	2
DDInter1735	DDInter51	2
DDInter51	DDInter1763	2
DDInter1769	DDInter51	2
DDInter51	DDInter1773	2
DDInter1793	DDInter51	2
DDInter1796	DDInter51	2
DDInter1817	DDInter51	2
DDInter1826	DDInter51	2
DDInter1828	DDInter51	2
DDInter1836	DDInter51	2
DDInter1843	DDInter51	2
DDInter1855	DDInter51	2
DDInter1857	DDInter51	2
DDInter1858	DDInter51	1
DDInter1861	DDInter51	2
DDInter1866	DDInter51	2
DDInter1867	DDInter51	2
DDInter51	DDInter1880	2
DDInter1887	DDInter51	2
DDInter1947	DDInter51	2
DDInter1967	DDInter51	2
DDInter1164	DDInter1782	2
DDInter1164	DDInter1588	2
DDInter1164	DDInter1590	2
DDInter1164	DDInter1603	2
DDInter1164	DDInter1605	2
DDInter1164	DDInter1607	2
DDInter1164	DDInter1613	2
DDInter1164	DDInter1626	2
DDInter1164	DDInter1640	2
DDInter1164	DDInter1665	2
DDInter1164	DDInter1678	2
DDInter1164	DDInter1705	2
DDInter1164	DDInter1707	2
DDInter1164	DDInter1729	2
DDInter1164	DDInter1735	2
DDInter1164	DDInter1739	2
DDInter1164	DDInter1763	2
DDInter1164	DDInter1773	2
DDInter1164	DDInter1796	2
DDInter1164	DDInter1817	2
DDInter1164	DDInter1828	2
DDInter1164	DDInter1831	2
DDInter1834	DDInter1164	3
DDInter1164	DDInter1843	2
